Prop,Property,Property Address,Unit,SqFt,Beds,Baths,Status,Resident,Email,Lease From,Lease To,Market Rent,Rent
ELM,Elmcourt Flats,815 Elm Court,B312,"1,233",3,2,Occ,"Radulescu, Ferran",ferran.radulescu@example.org,2025-03-19,2025-11-03,"$2,415.00","$2,370.00"
ELM,Elmcourt Flats,815 Elm Court,B313,767,1,1,Occupied,"Ishikawa, Zora",zora.ishikawa@example.com,2025-09-10,2026-04-27,"$1,455.00","$1,410.00"
ELM,Elmcourt Flats,815 Elm Court,B314,"1,040",2,2,Occupied,"Oyelaran, Rosalind",rosalind.oyelaran@example.com,2025-08-17,2026-08-20,"$1,950.00","$1,930.00"
ELM,Elmcourt Flats,815 Elm Court,B315,973,2,1.5,Vacant-Ready,,,,,"1,945.00",
ELM,Elmcourt Flats,815 Elm Court,B316,778,1,1,NTV,"Wexler, Valentina",valentina.wexler@example.com,2024-03-03,2024-11-26,"$1,525.00","1,490.00"
ELM,Elmcourt Flats,815 Elm Court,B317,984,2,1.5,Vacant,,,,,"$2,080.00",
ELM,Elmcourt Flats,815 Elm Court,B318,986,2,2,Vacant,,,,,"1,885.00",
ELM,Elmcourt Flats,815 Elm Court,B319,968,2,2,Occupied,"Grierson, Bettina",bettina.grierson@mail.example.net,2024-05-03,2024-12-05,"$2,010.00","$2,000.00"
ELM,Elmcourt Flats,815 Elm Court,B320,777,1,1,MTM,"Ashworth, Hamza",hamza.ashworth@example.com,2026-01-22,2026-08-28,"$1,470.00","$1,410.00"
ELM,Elmcourt Flats,815 Elm Court,B321,"1,268",3,2,MTM,"Haddad, Quentin",quentin.haddad@example.org,2024-02-14,2024-08-24,"2,265.00","2,255.00"
ELM,Elmcourt Flats,815 Elm Court,B322,725,1,1,Occupied,"Danquah, Ferran",ferran.danquah@mail.example.net,2025-07-31,2026-02-11,"1,475.00","1,475.00"
ELM,Elmcourt Flats,815 Elm Court,B323,555,0,1,Occupied,"Cisneros, Soren",soren.cisneros@example.org,2026-06-05,2027-02-20,985.00,960.00
ELM,Elmcourt Flats,815 Elm Court,B324,768,1,1,MTM,"Engelhardt, Dario",dario.engelhardt@example.com,2026-02-20,2027-03-11,"$1,490.00","$1,445.00"
ELM,Elmcourt Flats,815 Elm Court,B325,750,1,1,Occupied,"Tavares, Valentina",valentina.tavares@example.com,2024-10-22,2025-08-11,"1,485.00","$1,435.00"
ELM,Elmcourt Flats,815 Elm Court,B326,781,1,1,Occ,"Lindgren, Delphine",delphine.lindgren@example.com,2026-07-02,2027-04-11,"$1,520.00","$1,480.00"
ELM,Elmcourt Flats,815 Elm Court,B327,948,2,2,Employee,"Yoshida, Valentina",valentina.yoshida@example.com,2024-03-15,2025-03-18,"$2,005.00","$1,945.00"
ELM,Elmcourt Flats,815 Elm Court,B328,799,1,1,VAC,,,,,"$1,570.00",
ELM,Elmcourt Flats,815 Elm Court,B329,"1,055",2,2,NTV,"Yoshida, Ferran",ferran.yoshida@example.org,2025-03-02,,"2,070.00","2,035.00"
ELM,Elmcourt Flats,815 Elm Court,B330,697,1,1,Occ,"Grierson, Katrien",katrien.grierson@example.com,2026-05-05,2026-12-07,"1,545.00","$1,495.00"
ELM,Elmcourt Flats,815 Elm Court,B401,970,2,2,Occupied,"Ishikawa, Tamsin",tamsin.ishikawa@mail.example.net,2025-10-07,2026-05-23,"2,050.00","$2,015.00"
ELM,Elmcourt Flats,815 Elm Court,B402,680,1,1,Occupied,"Oyelaran, Nadim",nadim.oyelaran@example.com,2024-05-09,2025-03-24,"1,415.00","1,395.00"
ELM,Elmcourt Flats,815 Elm Court,B403,708,1,1,NTV,"Grierson, Joaquin",joaquin.grierson@example.com,2025-06-26,2026-06-22,"1,480.00","1,460.00"
ELM,Elmcourt Flats,815 Elm Court,B404,747,1,1,Occupied,"Dupont, Marisol",marisol.dupont@example.com,2025-04-09,,"$1,610.00","$1,605.00"
ELM,Elmcourt Flats,815 Elm Court,B405,"1,287",3,1,Vacant,,,,,"2,405.00",
ELM,Elmcourt Flats,815 Elm Court,B406,"1,071",2,1.5,Occ,"Oyelaran, Ulrich",ulrich.oyelaran@example.com,2024-10-25,2025-08-31,"2,045.00","2,020.00"
ELM,Elmcourt Flats,815 Elm Court,B407,712,1,1,Occ,"Beaumont, Greta",greta.beaumont@example.org,2024-07-01,2025-05-29,"$1,490.00","$1,470.00"
ELM,Elmcourt Flats,815 Elm Court,B408,694,1,1,Occupied,"Ashworth, Quentin",quentin.ashworth@example.com,2024-02-27,2024-11-20,"$1,430.00","$1,405.00"
ELM,Elmcourt Flats,815 Elm Court,B409,"1,210",3,2,MTM,"Radulescu, Aurelio",aurelio.radulescu@example.com,2025-06-15,2025-12-27,"2,480.00","$2,435.00"
ELM,Elmcourt Flats,815 Elm Court,B410,995,2,1,Occupied,"Lindgren, Rosalind",rosalind.lindgren@example.com,2026-03-07,2026-10-05,"$1,975.00","$1,920.00"
ELM,Elmcourt Flats,815 Elm Court,B410,995,2,1,Occupied,"Quintero, Aurelio",aurelio.quintero@example.com,2026-03-07,2026-10-05,"1,975.00","$1,920.00"
ELM,Elmcourt Flats,815 Elm Court,B411,776,1,1,Notice,"Tavares, Tamsin",tamsin.tavares@example.com,2024-10-01,2025-09-15,"1,555.00","$1,530.00"
ELM,Elmcourt Flats,815 Elm Court,B412,"1,004",2,1,Occupied,"Quintero, Valentina",valentina.quintero@example.com,2024-05-02,2025-03-25,"1,935.00","1,925.00"
ELM,Elmcourt Flats,815 Elm Court,B413,"1,200",3,2,Occupied,"Pemberton, Casimir",casimir.pemberton@example.com,2024-04-10,2025-01-30,"2,460.00","$2,415.00"
ELM,Elmcourt Flats,815 Elm Court,B414,710,1,1,MTM,"Sorokin, Aurelio",aurelio.sorokin@example.com,2026-01-14,2026-09-05,"$1,595.00","1,560.00"
ELM,Elmcourt Flats,815 Elm Court,B415,804,1,1,MTM,"Dupont, Yannick",yannick.dupont@example.com,2024-10-29,2025-09-16,"1,515.00","$1,510.00"
ELM,Elmcourt Flats,815 Elm Court,B416,"1,305",3,2,Occupied,"Sorokin, Amara",amara.sorokin@mail.example.net,02/2024,2024-09-26,"2,310.00","$2,310.00"
ELM,Elmcourt Flats,815 Elm Court,B417,745,1,1,Occupied,"Broussard, Amara",amara.broussard@mail.example.net,12/2025,2026-10-20,"$1,490.00","1,460.00"
ELM,Elmcourt Flats,815 Elm Court,B418,"1,031",2,2,Occ,"Oyelaran, Greta",greta.oyelaran@example.com,2025-04-30,2026-05-22,"$1,905.00","$1,865.00"
ELM,Elmcourt Flats,815 Elm Court,B419,776,1,1,Employee,"Broussard, Valentina",valentina.broussard@example.com,2024-07-28,2025-04-29,"$1,555.00","1,550.00"
ELM,Elmcourt Flats,815 Elm Court,B420,980,2,2,Occupied,"Danquah, Dario",dario.danquah@example.com,2024-12-01,2025-08-02,"$2,075.00","2,050.00"
ELM,Elmcourt Flats,815 Elm Court,B421,771,1,1,Occ,"Engelhardt, Zora",zora.engelhardt@mail.example.net,2024-11-12,2025-06-30,"$1,630.00","$1,585.00"
ELM,Elmcourt Flats,815 Elm Court,B422,"1,041",2,1,Occupied,"Nakamura, Tamsin",tamsin.nakamura@example.com,04/2026,2027-02-10,"1,950.00","1,900.00"
ELM,Elmcourt Flats,815 Elm Court,B423,"1,000",2,2,Occupied,"Dupont, Bastien",bastien.dupont@mail.example.net,2023-01-29,2024-02-16,"$2,025.00","1,980.00"
ELM,Elmcourt Flats,815 Elm Court,B423,"1,000",2,2,Occupied,"Dupont, Joaquin",joaquin.dupont@example.com,2024-03-09,2024-10-02,"$2,025.00","$2,020.00"
ELM,Elmcourt Flats,815 Elm Court,B424,"1,265",3,2,Occupied,"Calderon, Bettina","bettina.calderon@example,com",2025-12-10,2026-07-07,"$2,370.00","$2,330.00"
ELM,Elmcourt Flats,815 Elm Court,B425,"1,270",3,2,Occupied,"Ubaldi, Ottilie",ottilie.ubaldi@example.org,2025-07-27,2026-06-30,"$2,240.00","$2,205.00"
ELM,Elmcourt Flats,815 Elm Court,B426,"1,272",3,1.5,Occupied,"Kowalczyk, Wilhelmina",wilhelmina.kowalczyk@mail.example.net,2024-12-14,2025-06-13,"2,455.00","2,425.00"
ELM,Elmcourt Flats,815 Elm Court,B427,685,1,1,VAC,,,,,"1,580.00",
ELM,Elmcourt Flats,815 Elm Court,B428,766,1,1,Occupied,"Dupont, Wilhelmina",wilhelmina.dupont@mail.example.net,2025-01-14,2025-11-25,"1,575.00","$1,490.00"
ELM,Elmcourt Flats,815 Elm Court,B428,766,1,1,MTM,"Haddad, Amara",amara.haddad@example.com,2025-12-26,2026-07-26,"$1,575.00","$1,530.00"
ELM,Elmcourt Flats,815 Elm Court,B429,702,1,1,Notice,"Quintero, Hamza",hamza.quintero@example.com,2024-09-28,2025-07-25,"$1,565.00","1,525.00"
ELM,Elmcourt Flats,815 Elm Court,B430,976,2,1,Occupied,"Cisneros, Yannick",yannick.cisneros@example.org,2025-09-22,2026-08-04,"1,890.00","1,870.00"
ELM,Elmcourt Flats,815 Elm Court,B501,"1,067",2,1.5,Occupied,"Fontaine, Valentina",valentina.fontaine@example.com,2024-09-25,2025-09-03,"1,870.00","$1,850.00"
ELM,Elmcourt Flats,815 Elm Court,B502,689,1,1,NTV,"Kowalczyk, Aurelio",aurelio.kowalczyk@example.com,2025-03-12,2025-09-30,"$1,630.00","1,605.00"
ELM,Elmcourt Flats,815 Elm Court,B503,"1,040",2,1.5,Occ,"Calderon, Bastien",bastien.calderon@example.org,2025-05-06,2026-01-23,"2,040.00","2,030.00"
ELM,Elmcourt Flats,815 Elm Court,B504,947,2,2,Occupied,"Tavares, Bastien",bastien.tavares@example.com,2024-07-18,,"1,965.00","$1,965.00"
ELM,Elmcourt Flats,815 Elm Court,B505,"1,027",2,2,Occupied,"Oyelaran, Zora",zora.oyelaran@mail.example.net,2025-03-06,2026-03-06,"$2,000.00","$1,945.00"
ELM,Elmcourt Flats,815 Elm Court,B505,"1,027",2,2,Occupied,"Broussard, Bettina",bettina.broussard@example.org,2026-04-06,2027-02-12,"2,000.00","$1,985.00"
ELM,Elmcourt Flats,815 Elm Court,B506,"1,005",2,2,Occ,"Engelhardt, Marisol",marisol.engelhardt@example.com,2025-12-29,2026-10-24,"$2,060.00","$2,030.00"
ELM,Elmcourt Flats,815 Elm Court,B507,762,1,1,Occupied,"Broussard, Wilhelmina",wilhelmina.broussard@example.com,2025-04-12,2026-04-25,"1,475.00","$1,435.00"
ELM,Elmcourt Flats,815 Elm Court,B508,424,0,1,Occupied,"Radulescu, Wilhelmina",wilhelmina.radulescu@example.org,2023-09-26,2024-10-30,"$1,195.00","$1,125.00"
ELM,Elmcourt Flats,815 Elm Court,B508,424,0,1,NTV,"Cisneros, Soren",soren.cisneros@example.com,2024-11-19,2025-06-16,"$1,195.00","$1,165.00"
ELM,Elmcourt Flats,815 Elm Court,B509,"1,058",2,1,Occ,"Mwangi, Marisol",marisol.mwangi@mail.example.net,2024-08-30,2025-08-08,"1,885.00","$1,840.00"
ELM,Elmcourt Flats,815 Elm Court,B510,986,2,2,Occupied,"Ashworth, Tamsin",tamsin.ashworth@mail.example.net,2026-03-25,2026-11-27,"$1,970.00","1,925.00"
ELM,Elmcourt Flats,815 Elm Court,B511,"1,073",2,1.5,Occupied,"Nakamura, Bettina",bettina.nakamura@mail.example.net,2023-11-18,2024-09-29,"$1,820.00","$1,725.00"
ELM,Elmcourt Flats,815 Elm Court,B511,"1,073",2,1.5,Occ,"Villanueva, Marisol",marisol.villanueva@example.com,2024-10-13,2025-07-18,"$1,820.00","1,765.00"
ELM,Elmcourt Flats,815 Elm Court,B512,"1,297",3,2,Occ,"Tavares, Amara",amara.tavares@example.org,2024-02-16,2024-11-16,"$2,420.00","$2,420.00"
ELM,Elmcourt Flats,815 Elm Court,B513,468,0,1,NTV,"Villanueva, Tamsin",tamsin.villanueva@example.com,2026-01-17,2026-12-27,"$1,035.00",995.00
ELM,Elmcourt Flats,815 Elm Court,B514,791,1,1,Occ,"Yoshida, Ferran",ferran.yoshida@example.com,2024-02-25,2025-03-01,"$1,455.00","$1,435.00"
ELM,Elmcourt Flats,815 Elm Court,B515,698,1,1,Occupied,"Haddad, Katrien",katrien.haddad@example.com,2024-10-18,2025-06-28,"1,540.00","$1,480.00"
ELM,Elmcourt Flats,815 Elm Court,B516,522,0,1,Occ,"Danquah, Nadim",nadim.danquah@mail.example.net,2026-06-08,2027-06-14,"$1,055.00","$1,005.00"
ELM,Elmcourt Flats,815 Elm Court,B517,992,2,2,Occupied,"Zambrano, Bettina",bettina.zambrano@example.com,2025-12-12,2026-10-08,"1,860.00","1,815.00"
ELM,Elmcourt Flats,815 Elm Court,B518,740,1,1,MTM,"Fontaine, Amara",amara.fontaine@example.org,2026-03-09,2026-10-13,"$1,570.00","1,530.00"
ELM,Elmcourt Flats,815 Elm Court,B519,783,1,1,Occ,"Quintero, Wilhelmina",wilhelmina.quintero@example.com,2024-09-18,2025-05-15,"1,490.00","$1,480.00"
ELM,Elmcourt Flats,815 Elm Court,B520,"1,018",2,1,Occupied,"Tavares, Yannick",yannick.tavares@example.com,2023-05-19,2024-04-07,"$1,990.00","1,920.00"
ELM,Elmcourt Flats,815 Elm Court,B520,"1,018",2,1,Occ,"Ferrante, Dario",dario.ferrante@example.org,2024-05-12,2024-11-10,"$1,990.00","$1,960.00"
ELM,Elmcourt Flats,815 Elm Court,B521,"1,012",2,1.5,Occ,"Kowalczyk, Clemence",clemence.kowalczyk@example.com,2026-01-21,2026-11-20,"$1,940.00","1,905.00"
ELM,Elmcourt Flats,815 Elm Court,B522,745,1,1,Occupied,"Tavares, Ferran",ferran.tavares@mail.example.net,2026-06-04,2027-01-17,"1,460.00","$1,445.00"
ELM,Elmcourt Flats,815 Elm Court,B523,"1,045",2,2,Occ,"Ishikawa, Ferran",ferran.ishikawa@example.com,2024-07-08,,"$1,860.00","$1,825.00"
ELM,Elmcourt Flats,815 Elm Court,B524,771,1,1,Occupied,"Ashworth, Yannick",yannick.ashworth@mail.example.net,2024-07-25,2025-08-17,"$1,620.00","$1,620.00"
ELM,Elmcourt Flats,815 Elm Court,B525,509,0,1,Occupied,"Fontaine, Ottilie",ottilie.fontaine@example.com,2026-06-26,,"$1,220.00","1,200.00"
ELM,Elmcourt Flats,815 Elm Court,B526,"1,010",2,1,Occupied,"Villanueva, Ferran",ferran.villanueva@mail.example.net,2025-11-27,2026-07-14,"2,000.00","$1,975.00"
ELM,Elmcourt Flats,815 Elm Court,B527,947,2,1,Occupied,"Mwangi, Quentin",quentin.mwangi@example.com,2026-02-13,2026-10-06,"1,875.00","$1,860.00"
ELM,Elmcourt Flats,815 Elm Court,B528,966,2,2,Occupied,"Wexler, Katrien",katrien.wexler@example.com,2026-04-10,2027-01-16,"$1,870.00","$1,840.00"
ELM,Elmcourt Flats,815 Elm Court,B529,479,0,1,Down,,,,,"$1,185.00",
ELM,Elmcourt Flats,815 Elm Court,B530,787,1,1,Vacant,,,,,"$1,630.00",
RIV,Riverbend Terrace,60 Riverbend Way,A101,"1,076",2,1.5,Vacant-Ready,,,,,"$2,065.00",
RIV,Riverbend Terrace,60 Riverbend Way,A102,734,1,1,Occupied,"Radulescu, Hamza",hamza.radulescu@mail.example.net,2025-02-11,2025-10-30,"$1,620.00","$1,605.00"
RIV,Riverbend Terrace,60 Riverbend Way,A103,,2,1,Occupied,"Ishikawa, Ottilie",ottilie.ishikawa@mail.example.net,2024-04-21,2025-05-25,"1,960.00","$1,935.00"
RIV,Riverbend Terrace,60 Riverbend Way,A104,761,1,1,NTV,"Radulescu, Amara",amara.radulescu@mail.example.net,2025-06-03,2026-04-19,"$1,575.00","$1,520.00"
RIV,Riverbend Terrace,60 Riverbend Way,A105,961,2,1,NTV,"Quintero, Quentin",quentin.quintero@example.com,2024-06-04,2025-02-12,"$1,860.00","$1,815.00"
RIV,Riverbend Terrace,60 Riverbend Way,A106,948,2,2,NTV,"Ubaldi, Delphine",delphine.ubaldi@example.com,2025-12-12,2026-11-21,"$2,010.00","$1,985.00"
RIV,Riverbend Terrace,60 Riverbend Way,A107,"1,048",2,1.5,Occupied,"Danquah, Joaquin",joaquin.danquah@example.com,2023-02-12,2024-02-11,"$1,850.00","$1,765.00"
RIV,Riverbend Terrace,60 Riverbend Way,A107,"1,048",2,1.5,MTM,"Radulescu, Katrien","katrien.radulescu@example,com",2024-02-17,2024-09-25,"$1,850.00","$1,805.00"
RIV,Riverbend Terrace,60 Riverbend Way,A108,698,1,1,Occupied,"Ferrante, Nadim",nadim.ferrante@example.com,2024-12-06,2025-10-14,"1,520.00","1,445.00"
RIV,Riverbend Terrace,60 Riverbend Way,A108,698,1,1,MTM,"Tavares, Tamsin",tamsin.tavares@mail.example.net,2025-11-12,2026-11-09,"$1,520.00","$1,485.00"
RIV,Riverbend Terrace,60 Riverbend Way,A109,"1,023",2,2,Occ,"Ferrante, Soren",soren.ferrante@example.com,2025-03-26,2026-02-07,-,"$2,005.00"
RIV,Riverbend Terrace,60 Riverbend Way,A110,806,1,1,Occ,"Oyelaran, Rosalind",rosalind.oyelaran@mail.example.net,2026-01-09,2026-07-21,"$1,525.00","$1,495.00"
RIV,Riverbend Terrace,60 Riverbend Way,A111,795,1,1,Occupied,"Yoshida, Rosalind",rosalind.yoshida@example.com,2024-12-22,2026-01-18,"$1,640.00","1,605.00"
RIV,Riverbend Terrace,60 Riverbend Way,A112,790,1,1,Occ,"Yoshida, Wilhelmina",wilhelmina.yoshida@example.org,2024-06-10,2025-02-10,"1,410.00","$1,395.00"
RIV,Riverbend Terrace,60 Riverbend Way,A112,790,1,1,Occ,"Ishikawa, Greta","greta.ishikawa@example,com",2024-06-10,2025-02-10,"1,410.00","$1,395.00"
RIV,Riverbend Terrace,60 Riverbend Way,A113,945,2,2,Occupied,"Cisneros, Delphine",delphine.cisneros@mail.example.net,2025-11-18,2026-12-01,"1,840.00","1,795.00"
RIV,Riverbend Terrace,60 Riverbend Way,A114,"1,022",2,1.5,MTM,"Fontaine, Soren",soren.fontaine@example.org,2025-10-31,2026-07-08,"$1,935.00","1,890.00"
RIV,Riverbend Terrace,60 Riverbend Way,A114,"1,022",2,1.5,MTM,"Wexler, Soren",soren.wexler@example.com,2025-10-31,2026-07-08,"$1,935.00","$1,890.00"
RIV,Riverbend Terrace,60 Riverbend Way,A115,741,1,1,Occupied,"Quintero, Zora",zora.quintero@example.com,2026-05-08,2027-02-27,"$1,645.00","$1,590.00"
RIV,Riverbend Terrace,60 Riverbend Way,A116,"1,007",2,1,Occupied,"Lindgren, Tamsin",tamsin.lindgren@example.com,2025-03-08,2026-02-26,"$1,990.00","1,965.00"
RIV,Riverbend Terrace,60 Riverbend Way,A117,797,1,1,NTV,"Tavares, Aurelio",aurelio.tavares@example.com,2026-04-11,,"$1,650.00","1,600.00"
RIV,Riverbend Terrace,60 Riverbend Way,A118,"1,287",3,1,MTM,"Cisneros, Elke",elke.cisneros@example.com,2025-12-12,2026-09-12,"$2,410.00","$2,370.00"
RIV,Riverbend Terrace,60 Riverbend Way,A119,709,1,1,Occupied,"Fontaine, Ilse",ilse.fontaine@example.org,2025-12-01,2027-01-05,"$1,440.00","1,420.00"
RIV,Riverbend Terrace,60 Riverbend Way,A120,815,1,1,Occupied,"Eriksen, Ferran",ferran.eriksen@example.com,2024-10-21,2025-09-06,"1,430.00","1,380.00"
RIV,Riverbend Terrace,60 Riverbend Way,A121,"1,080",2,2,Occ,"Eriksen, Dario",dario.eriksen@mail.example.net,2024-07-07,2025-03-01,"1,990.00","1,980.00"
RIV,Riverbend Terrace,60 Riverbend Way,A122,456,0,1,VAC,"Zambrano, Valentina",,,,"1,115.00",
RIV,Riverbend Terrace,60 Riverbend Way,A123,729,1,1,Notice,"Lindgren, Soren",soren.lindgren@example.com,2026-06-13,2027-06-06,"$1,630.00","1,615.00"
RIV,Riverbend Terrace,60 Riverbend Way,A124,784,1,1,VAC,,,,,"$1,425.00",
RIV,Riverbend Terr.,60 Riverbend Way,A125,808,1,1,NTV,"Cisneros, Nadim",nadim.cisneros@example.com,2025-09-11,2026-05-08,"$1,465.00","$1,420.00"
RIV,Riverbend Terrace,60 Riverbend Way,A126,712,1,1,Occupied,"Ashworth, Elke",elke.ashworth@example.com,2026-01-01,2026-09-19,"$1,635.00","$1,585.00"
RIV,Riverbend Terr.,60 Riverbend Way,A127,735,1,1,VAC,,,,,"1,540.00",
RIV,Riverbend Terrace,60 Riverbend Way,A128,"1,062",2,2,MTM,"Danquah, Nadim",nadim.danquah@example.com,2026-07-01,,"$1,950.00","$1,910.00"
RIV,Riverbend Terrace,60 Riverbend Way,A128,"1,062",2,2,MTM,"Villanueva, Elke",elke.villanueva@example.com,2026-07-01,,"$1,950.00","$1,910.00"
RIV,Riverbend Terrace,60 Riverbend Way,A129,964,2,1,Occupied,"Mwangi, Greta",greta.mwangi@example.com,2026-06-08,2027-05-22,"2,080.00","2,040.00"
RIV,Riverbend Terrace,60 Riverbend Way,A130,"1,007",2,1.5,Occupied,"Villanueva, Casimir",casimir.villanueva@example.org,2026-05-19,2027-01-11,"$2,075.00","$2,025.00"
RIV,Riverbend Terrace,60 Riverbend Way,A201,766,1,1,NTV,"Ashworth, Marisol",marisol.ashworth@example.com,2026-02-11,,"$1,595.00","$1,555.00"
RIV,Riverbend Terrace,60 Riverbend Way,A202,528,0,1,VAC,,,,,"1,040.00",
RIV,Riverbend Terrace,60 Riverbend Way,A203,951,2,2,Occupied,"Eriksen, Clemence",clemence.eriksen@example.com,2023-03-01,2024-03-18,"1,845.00","$1,775.00"
RIV,Riverbend Terrace,60 Riverbend Way,A203,951,2,2,Occupied,"Broussard, Casimir",casimir.broussard@example.com,2024-04-09,2025-04-01,"1,845.00","1,815.00"
RIV,Riverbend Terrace,60 Riverbend Way,A204,951,2,1.5,Vacant,,,,,"$1,880.00",
RIV,Riverbend Terrace,60 Riverbend Way,A205,"1,203",3,2,Occ,"Pemberton, Nadim",nadim.pemberton@mail.example.net,2025-12-05,,"$2,400.00","$2,350.00"
RIV,Riverbend Terrace,60 Riverbend Way,A206,"1,012",2,1.5,MTM,"Ashworth, Rosalind",rosalind.ashworth@mail.example.net,2025-06-14,2026-05-28,"$1,905.00","$1,845.00"
RIV,Riverbend Terrace,60 Riverbend Way,A207,808,1,1,Occ,"Cisneros, Hamza",hamza.cisneros@example.com,2026-02-14,,"$1,645.00","$1,590.00"
RIV,Riverbend Terrace,60 Riverbend Way,A208,774,1,1,Occupied,"Yoshida, Greta",greta.yoshida@example.com,2025-07-19,2026-02-28,"$1,470.00","$1,410.00"
RIV,Riverbend Terrace,60 Riverbend Way,A209,806,1,1,Occ,"Fontaine, Wilhelmina","wilhelmina.fontaine@example,com",2026-05-06,2026-11-23,"$1,550.00","$1,545.00"
RIV,Riverbend Terr.,60 Riverbend Way,A210,793,1,1,Occupied,"Beaumont, Priya",priya.beaumont@example.org,2024-04-06,,"$1,650.00","1,625.00"
RIV,Riverbend Terrace,60 Riverbend Way,A211,760,1,1,Occupied,"Lindgren, Ilse",ilse.lindgren@mail.example.net,2025-05-24,2026-05-02,"1,435.00","$1,415.00"
RIV,Riverbend Terrace,60 Riverbend Way,A212,"1,047",2,2,Occupied,"Tavares, Elke",elke.tavares@mail.example.net,2026-05-30,,"$2,055.00","$2,015.00"
RIV,Riverbend Terrace,60 Riverbend Way,A213,986,2,2,Occupied,"Villanueva, Tamsin",tamsin.villanueva@example.org,2024-08-02,2025-07-29,"1,935.00","$1,930.00"
RIV,Riverbend Terrace,60 Riverbend Way,A214,775,1,1,Occ,"Wexler, Quentin",quentin.wexler@mail.example.net,2025-06-28,,"1,510.00","$1,460.00"
RIV,Riverbend Terrace,60 Riverbend Way,A215,801,1,1,Occupied,"Eriksen, Xavier",xavier.eriksen@example.com,2025-12-06,2026-09-25,"$1,520.00","1,520.00"
RIV,Riverbend Terrace,60 Riverbend Way,A216,749,1,1,Occupied,"Kowalczyk, Nadim",nadim.kowalczyk@example.com,2024-12-17,2025-12-17,"1,505.00","$1,475.00"
RIV,Riverbend Terrace,60 Riverbend Way,A217,,1,1,Occupied,"Sorokin, Greta",greta.sorokin@mail.example.net,2025-07-09,2026-05-27,"$1,515.00","$1,480.00"
RIV,Riverbend Terrace,60 Riverbend Way,A218,704,1,1,MTM,"Quintero, Aurelio",aurelio.quintero@example.com,2025-03-02,2025-10-26,"1,485.00","1,435.00"
RIV,Riverbend Terrace,60 Riverbend Way,A219,"1,054",2,2,Occupied,"Haddad, Greta",greta.haddad@example.com,2024-05-21,2025-03-04,"$2,070.00","2,010.00"
RIV,Riverbend Terrace,60 Riverbend Way,A220,740,1,1,Occupied,"Ashworth, Valentina",valentina.ashworth@example.com,2024-06-27,2025-03-11,"1,560.00","$1,500.00"
RIV,Riverbend Terrace,60 Riverbend Way,A221,707,1,1,Occupied,"Pemberton, Hamza","hamza.pemberton@example,com",2024-04-09,2024-12-25,"1,565.00","$1,565.00"
RIV,Riverbend Terrace,60 Riverbend Way,A222,523,0,1,Occupied,"Lindgren, Yannick",yannick.lindgren@example.com,2026-01-10,2026-07-26,"$1,220.00","$1,205.00"
RIV,Riverbend Terrace,60 Riverbend Way,A223,714,1,1,Occupied,"Jelinek, Yannick",yannick.jelinek@example.com,2024-11-21,2025-09-21,"1,630.00","$1,585.00"
RIV,Riverbend Terrace,60 Riverbend Way,A224,"1,265",3,1.5,Occupied,"Calderon, Ilse",ilse.calderon@example.org,2025-04-14,2026-04-26,"$2,420.00","$2,335.00"
RIV,Riverbend Terrace,60 Riverbend Way,A224,"1,265",3,1.5,Occupied,"Broussard, Clemence",clemence.broussard@example.com,2026-05-01,2026-11-04,"$2,420.00","$2,375.00"
RIV,Riverbend Terrace,60 Riverbend Way,A225,985,2,2,Occupied,"Jelinek, Yannick",yannick.jelinek@mail.example.net,2024-03-03,2024-11-26,"1,985.00","1,960.00"
RIV,Riverbend Terrace,60 Riverbend Way,A226,"1,069",2,2,Notice,"Radulescu, Amara",amara.radulescu@example.com,2026-02-13,2027-02-13,-,"$1,830.00"
RIV,Riverbend Terrace,60 Riverbend Way,A227,966,2,1.5,Vacant-Ready,,,,,"$1,885.00",
RIV,Riverbend Terrace,60 Riverbend Way,A228,983,2,2,Employee,"Fontaine, Clemence",clemence.fontaine@example.com,2025-04-11,2026-02-06,"$2,040.00","$2,005.00"
RIV,Riverbend Terrace,60 Riverbend Way,A229,"1,003",2,2,VAC,,,,,"$2,015.00",
RIV,Riverbend Terrace,60 Riverbend Way,A230,802,1,1,Occupied,"Villanueva, Hamza",hamza.villanueva@example.com,2025-10-31,2026-06-05,"$1,450.00","$1,425.00"
RIV,Riverbend Terrace,60 Riverbend Way,A230,802,1,1,Occupied,"Broussard, Soren",soren.broussard@example.com,2025-10-31,2026-06-05,"$1,450.00","$1,425.00"
RIV,Riverbend Terrace,60 Riverbend Way,A301,951,2,1.5,Occ,"Danquah, Casimir",casimir.danquah@example.org,2024-08-03,2025-02-23,"$1,980.00","$1,975.00"
RIV,Riverbend Terrace,60 Riverbend Way,A302,"1,069",2,1.5,VAC,,,,,"$1,865.00",
RIV,Riverbend Terrace,60 Riverbend Way,A303,535,0,1,Occupied,"Nakamura, Aurelio",aurelio.nakamura@mail.example.net,2024-05-19,2025-03-20,"$1,180.00","$1,170.00"
RIV,Riverbend Terrace,60 Riverbend Way,A303,535,0,1,Occupied,"Cisneros, Clemence",clemence.cisneros@mail.example.net,2024-05-19,2025-03-20,"1,180.00","1,170.00"
RIV,Riverbend Terrace,60 Riverbend Way,A304,779,1,1,Employee,"Lindgren, Tamsin",tamsin.lindgren@example.com,2024-11-28,,"1,405.00","1,375.00"
